date,nav
2021-03-11,15.28
2021-03-12,15.41
2021-03-15,15.7
2021-03-16,15.67
2021-03-17,15.62
2021-03-18,15.84
2021-03-19,15.86
2021-03-22,15.98
2021-03-23,15.73
2021-03-24,15.39
2021-03-25,15.55
2021-03-26,15.75
2021-03-29,15.68
2021-03-30,15.71
2021-03-31,15.51
2021-04-01,15.39
2021-04-06,15.36
2021-04-07,15.46
2021-04-08,15.29
2021-04-09,15.37
2021-04-12,15.32
2021-04-13,15.36
2021-04-14,15.4
2021-04-15,15.5
2021-04-16,15.46
2021-04-19,15.4
2021-04-20,15.0
2021-04-21,14.83
2021-04-22,14.97
2021-04-23,14.95
2021-04-26,15.11
2021-04-27,15.02
2021-04-28,15.13
2021-04-30,15.23
2021-05-06,15.48
2021-05-07,15.72
2021-05-10,15.95
2021-05-11,15.65
2021-05-12,15.37
2021-05-14,15.59
2021-05-17,15.47
2021-05-18,15.73
2021-05-19,15.48
2021-05-20,15.64
2021-05-21,15.69
2021-05-25,15.8
2021-05-26,15.8
2021-05-27,15.87
2021-05-28,16.08
2021-05-31,15.85
2021-06-01,15.93
2021-06-02,16.14
2021-06-03,16.21
2021-06-04,16.36
2021-06-07,16.33
2021-06-08,16.33
2021-06-09,16.18
2021-06-10,16.27
2021-06-11,16.13
2021-06-14,16.07
2021-06-15,16.09
2021-06-16,16.18
2021-06-17,16.18
2021-06-18,15.7
2021-06-21,15.63
2021-06-22,15.88
2021-06-24,15.9
2021-06-25,16.07
2021-06-28,16.15
2021-06-29,16.0
2021-06-30,15.93
2021-07-01,15.93
2021-07-02,16.12
2021-07-05,16.11
2021-07-06,16.0
2021-07-07,15.88
2021-07-08,15.42
2021-07-09,15.91
2021-07-12,15.93
2021-07-13,16.05
2021-07-14,15.93
2021-07-15,15.7
2021-07-16,15.8
2021-07-19,15.3
2021-07-20,15.41
2021-07-21,15.59
2021-07-26,15.66
2021-07-27,15.63
2021-07-28,15.89
2021-07-29,15.91
2021-07-30,15.88
2021-08-02,16.03
2021-08-03,15.85
2021-08-04,15.87
2021-08-05,15.91
2021-08-06,15.98
2021-08-10,15.98
2021-08-11,16.32
2021-08-12,16.24
2021-08-13,16.16
2021-08-16,15.87
2021-08-17,15.75
2021-08-18,15.86
2021-08-19,15.48
2021-08-20,15.19
2021-08-23,15.41
2021-08-24,15.6
2021-08-25,15.66
2021-08-26,15.64
2021-08-27,15.71
2021-08-30,15.82
2021-08-31,15.89
2021-09-01,16.11
2021-09-02,15.99
2021-09-03,16.23
2021-09-06,16.63
2021-09-07,16.44
2021-09-08,16.73
2021-09-09,16.63
2021-09-10,16.78
2021-09-13,16.86
2021-09-14,16.9
2021-09-15,16.85
2021-09-16,16.85
2021-09-17,16.8
2021-09-21,16.61
2021-09-22,16.51
2021-09-24,16.88
2021-09-27,17.03
2021-09-28,17.04
2021-09-29,17.13
2021-09-30,16.92
2021-10-01,16.53
2021-10-04,16.46
2021-10-05,16.56
2021-10-06,16.15
2021-10-07,16.38
2021-10-08,16.35
2021-10-11,16.83
2021-10-12,16.74
2021-10-13,16.62
2021-10-14,16.64
2021-10-15,16.95
2021-10-18,16.96
2021-10-19,16.84
2021-10-20,16.86
2021-10-21,16.61
2021-10-22,16.65
2021-10-25,16.6
2021-10-26,16.72
2021-10-27,16.45
2021-10-28,16.46
2021-10-29,16.39
2021-11-02,16.55
2021-11-04,16.64
2021-11-05,16.45
2021-11-08,16.48
2021-11-09,16.21
2021-11-10,16.24
2021-11-11,16.17
2021-11-12,16.29
2021-11-15,16.32
2021-11-16,16.28
2021-11-17,16.03
2021-11-18,16.03
2021-11-19,15.99
2021-11-22,16.02
2021-11-24,16.03
2021-11-25,16.1
2021-11-26,15.53
2021-11-29,15.25
2021-11-30,14.88
2021-12-01,15.1
2021-12-02,15.04
2021-12-03,15.37
2021-12-06,15.46
2021-12-07,15.88
2021-12-08,15.84
2021-12-09,15.6
2021-12-10,15.52
2021-12-13,15.46
2021-12-14,15.49
2021-12-15,15.59
2021-12-16,15.69
2021-12-17,15.63
2021-12-20,15.3
2021-12-21,15.47
2021-12-22,15.49
2021-12-23,15.71
2021-12-27,15.68
2021-12-28,15.8
2021-12-29,15.78
2021-12-30,15.82
2022-01-04,16.22
2022-01-05,16.46
2022-01-06,16.35
2022-01-07,16.45
2022-01-11,16.61
2022-01-12,16.85
2022-01-13,17.0
2022-01-14,16.88
2022-01-17,16.96
2022-01-18,16.64
2022-01-19,16.51
2022-01-20,16.46
2022-01-21,16.32
2022-01-24,16.28
2022-01-25,16.06
2022-01-26,16.23
2022-01-27,16.18
2022-01-28,16.06
2022-01-31,16.22
2022-02-01,16.2
2022-02-02,16.47
2022-02-03,16.52
2022-02-04,16.56
2022-02-07,16.7
2022-02-08,16.89
2022-02-09,17.0
2022-02-10,17.11
2022-02-14,16.92
2022-02-15,17.08
2022-02-16,17.14
2022-02-17,17.02
2022-02-18,17.02
2022-02-21,16.86
2022-02-22,16.8
2022-02-24,16.3
2022-02-25,16.46
2022-02-28,16.59
2022-03-01,16.46
2022-03-02,16.12
2022-03-03,16.34
2022-03-04,16.02
2022-03-07,15.68
2022-03-08,15.15
2022-03-09,15.24
2022-03-10,15.68
2022-03-11,15.77
2022-03-14,16.07
2022-03-15,16.14
2022-03-16,16.44
2022-03-17,16.52
2022-03-18,16.72
2022-03-22,17.13
2022-03-23,17.14
2022-03-24,17.27
2022-03-25,17.36
2022-03-28,17.35
2022-03-29,17.39
2022-03-30,17.23
2022-03-31,17.08
2022-04-01,17.22
2022-04-04,17.16
2022-04-05,16.94
2022-04-06,16.63
2022-04-07,16.54
2022-04-08,16.55
2022-04-11,16.75
2022-04-12,16.65
2022-04-13,16.69
2022-04-14,16.94
2022-04-19,17.18
2022-04-20,17.38
2022-04-21,17.47
2022-04-22,17.23
2022-04-25,16.83
2022-04-26,16.72
2022-04-27,16.81
2022-04-28,17.23
2022-05-02,17.19
2022-05-06,17.43
2022-05-10,17.19
2022-05-11,17.06
2022-05-12,16.98
2022-05-13,17.38
2022-05-16,17.17
2022-05-17,17.24
2022-05-18,17.3
2022-05-19,17.23
2022-05-20,17.45
2022-05-23,17.41
2022-05-24,17.31
2022-05-25,17.27
2022-05-27,17.61
2022-05-30,17.67
2022-05-31,17.55
2022-06-01,18.04
2022-06-02,18.01
2022-06-03,17.97
2022-06-07,18.33
2022-06-08,18.55
2022-06-09,18.52
2022-06-10,18.29
2022-06-13,17.91
2022-06-14,17.97
2022-06-15,17.96
2022-06-16,17.79
2022-06-17,17.85
2022-06-20,17.57
2022-06-21,17.97
2022-06-22,17.91
2022-06-24,17.85
2022-06-27,17.87
2022-06-28,18.33
2022-06-29,18.15
2022-06-30,17.76
2022-07-01,17.8
2022-07-04,17.87
2022-07-05,17.66
2022-07-06,17.45
2022-07-07,17.74
2022-07-08,17.86
2022-07-11,18.09
2022-07-12,17.82
2022-07-13,17.82
2022-07-14,17.91
2022-07-15,17.8
2022-07-19,18.12
2022-07-20,18.33
2022-07-21,18.36
2022-07-22,18.26
2022-07-25,18.34
2022-07-26,18.33
2022-07-27,18.41
2022-07-28,18.37
2022-07-29,18.29
2022-08-01,18.4
2022-08-02,18.24
2022-08-03,18.2
2022-08-04,18.14
2022-08-05,18.26
2022-08-08,18.38
2022-08-09,18.2
2022-08-10,18.48
2022-08-12,18.8
2022-08-16,18.71
2022-08-17,18.93
2022-08-18,18.85
2022-08-19,18.85
2022-08-22,18.86
2022-08-23,18.79
2022-08-24,18.95
2022-08-25,18.96
2022-08-26,18.93
2022-08-29,18.88
2022-08-30,19.02
2022-08-31,19.06
2022-09-01,18.9
2022-09-02,18.91
2022-09-05,18.82
2022-09-06,18.87
2022-09-07,18.87
2022-09-08,19.11
2022-09-09,19.24
2022-09-12,19.39
2022-09-13,19.24
2022-09-14,19.19
2022-09-15,19.25
2022-09-16,19.13
2022-09-20,19.15
2022-09-21,19.06
2022-09-22,18.89
2022-09-26,18.46
2022-09-27,18.41
2022-09-28,18.21
2022-09-29,18.31
2022-09-30,18.17
2022-10-03,18.23
2022-10-04,18.71
2022-10-05,18.65
2022-10-06,18.76
2022-10-07,18.54
2022-10-11,18.4
2022-10-12,18.34
2022-10-13,18.21
2022-10-14,18.61
2022-10-17,18.68
2022-10-18,18.72
2022-10-19,18.59
2022-10-20,18.66
2022-10-21,18.54
2022-10-24,18.47
2022-10-25,18.73
2022-10-26,18.73
2022-10-27,18.52
2022-10-28,18.6
2022-10-31,18.83
2022-11-02,19.11
2022-11-04,19.26
2022-11-07,19.07
2022-11-08,19.25
2022-11-09,19.22
2022-11-10,19.17
2022-11-11,19.1
2022-11-14,19.08
2022-11-15,19.25
2022-11-16,19.1
2022-11-17,19.32
2022-11-18,19.53
2022-11-21,19.62
2022-11-22,19.82
2022-11-24,19.93
2022-11-25,20.05
2022-11-28,19.91
2022-11-29,19.81
2022-11-30,19.9
2022-12-01,19.69
2022-12-02,19.36
2022-12-05,19.23
2022-12-06,19.29
2022-12-07,19.41
2022-12-08,19.48
2022-12-09,19.55
2022-12-12,19.51
2022-12-13,19.73
2022-12-14,19.66
2022-12-15,19.64
2022-12-16,19.56
2022-12-19,19.45
2022-12-20,19.27
2022-12-21,19.17
2022-12-22,19.24
2022-12-23,19.29
2022-12-27,19.36
2022-12-28,19.48
2022-12-29,19.42
2022-12-30,19.25
2023-01-04,19.2
2023-01-05,19.15
2023-01-06,19.23
2023-01-10,19.17
2023-01-11,19.32
2023-01-12,19.19
2023-01-13,19.16
2023-01-16,19.14
2023-01-17,19.38
2023-01-18,19.43
2023-01-19,19.28
2023-01-20,19.56
2023-01-23,19.65
2023-01-24,19.74
2023-01-25,19.85
2023-01-26,20.03
2023-01-27,20.11
2023-01-30,20.1
2023-01-31,19.97
2023-02-01,19.91
2023-02-02,19.76
2023-02-03,19.76
2023-02-06,19.82
2023-02-07,19.78
2023-02-08,19.79
2023-02-09,19.92
2023-02-10,19.92
2023-02-13,20.18
2023-02-14,20.29
2023-02-15,20.33
2023-02-16,20.37
2023-02-17,20.5
2023-02-20,20.72
2023-02-21,20.84
2023-02-22,20.61
2023-02-24,20.75
2023-02-27,20.94
2023-02-28,20.89
2023-03-01,20.87
2023-03-02,20.89
2023-03-03,21.06
2023-03-06,21.16
2023-03-07,21.39
2023-03-08,21.44
2023-03-09,21.63
2023-03-10,21.22
2023-03-13,20.63
2023-03-14,20.21
2023-03-15,20.09
2023-03-16,20.07
2023-03-17,19.88
2023-03-20,19.88
2023-03-22,20.15
2023-03-23,20.15
2023-03-24,19.95
2023-03-27,20.16
2023-03-28,20.19
2023-03-29,20.64
2023-03-30,20.76
2023-03-31,20.9
2023-04-03,21.16
2023-04-04,21.17
2023-04-05,20.83
2023-04-06,20.78
2023-04-11,21.07
2023-04-12,21.19
2023-04-13,21.14
2023-04-14,21.24
2023-04-17,21.36
2023-04-18,21.5
2023-04-19,21.52
2023-04-20,21.63
2023-04-21,21.61
2023-04-24,21.75
2023-04-25,21.7
2023-04-26,21.56
2023-04-27,21.77
2023-04-28,21.89
2023-05-02,22.02
2023-05-08,22.13
2023-05-10,22.16
2023-05-11,22.1
2023-05-12,22.39
2023-05-15,22.46
2023-05-16,22.63
2023-05-17,22.76
2023-05-19,22.92
2023-05-22,23.15
2023-05-23,22.94
2023-05-24,22.84
2023-05-25,22.91
2023-05-26,22.9
2023-05-30,22.76
2023-05-31,22.5
2023-06-01,22.6
2023-06-02,23.09
2023-06-05,23.35
2023-06-06,23.55
2023-06-07,23.38
2023-06-08,23.19
2023-06-09,23.66
2023-06-12,23.66
2023-06-13,23.91
2023-06-14,24.02
2023-06-15,24.04
2023-06-16,24.12
2023-06-19,24.01
2023-06-20,23.83
2023-06-21,24.11
2023-06-22,24.29
2023-06-26,24.02
2023-06-27,24.01
2023-06-28,24.51
2023-06-29,24.55
2023-06-30,24.58
2023-07-03,24.79
2023-07-04,24.77
2023-07-05,24.69
2023-07-06,24.52
2023-07-07,24.34
2023-07-10,24.41
2023-07-11,24.31
2023-07-12,24.35
2023-07-13,24.4
2023-07-14,24.23
2023-07-18,24.4
2023-07-19,24.73
2023-07-20,24.66
2023-07-21,24.95
2023-07-24,24.9
2023-07-25,25.19
2023-07-26,25.03
2023-07-27,25.28
2023-07-28,25.33
2023-07-31,25.64
2023-08-01,25.66
2023-08-02,25.36
2023-08-03,24.81
2023-08-04,24.91
2023-08-07,25.02
2023-08-08,25.16
2023-08-09,25.06
2023-08-10,25.59
2023-08-14,25.07
2023-08-16,24.86
2023-08-17,24.79
2023-08-18,24.63
2023-08-21,24.81
2023-08-22,24.96
2023-08-23,25.11
2023-08-24,25.19
2023-08-25,25.24
2023-08-28,25.56
2023-08-29,25.67
2023-08-30,25.69
2023-08-31,25.91
2023-09-01,26.12
2023-09-04,26.54
2023-09-05,26.59
2023-09-06,26.68
2023-09-07,26.7
2023-09-08,26.47
2023-09-11,26.55
2023-09-12,26.95
2023-09-13,27.16
2023-09-14,27.6
2023-09-15,27.73
2023-09-19,27.96
2023-09-20,27.82
2023-09-21,27.44
2023-09-22,27.48
2023-09-25,27.44
2023-09-26,27.42
2023-09-27,27.53
2023-09-28,27.38
2023-09-29,27.07
2023-10-02,26.86
2023-10-03,26.33
2023-10-04,25.49
2023-10-05,25.97
2023-10-06,26.02
2023-10-10,26.62
2023-10-11,26.58
2023-10-12,26.79
2023-10-13,26.41
2023-10-16,26.19
2023-10-17,26.14
2023-10-18,26.16
2023-10-19,26.12
2023-10-20,25.87
2023-10-23,25.65
2023-10-24,25.75
2023-10-25,25.78
2023-10-26,25.63
2023-10-27,25.73
2023-10-30,25.27
2023-10-31,25.79
2023-11-02,26.24
2023-11-06,26.42
2023-11-07,26.32
2023-11-08,26.0
2023-11-09,26.13
2023-11-10,26.17
2023-11-13,26.24
2023-11-14,26.42
2023-11-15,26.46
2023-11-16,26.36
2023-11-17,26.66
2023-11-20,26.54
2023-11-21,26.44
2023-11-22,26.74
2023-11-24,26.83
2023-11-27,26.67
2023-11-28,26.52
2023-11-29,26.43
2023-11-30,26.6
2023-12-01,26.52
2023-12-04,26.21
2023-12-05,26.26
2023-12-06,26.6
2023-12-07,26.11
2023-12-08,26.05
2023-12-11,26.38
2023-12-12,26.13
2023-12-13,26.07
2023-12-14,25.56
2023-12-15,25.6
2023-12-18,25.52
2023-12-19,25.71
2023-12-20,25.68
2023-12-21,25.53
2023-12-22,25.81
2023-12-27,25.92
2023-12-28,25.97
2023-12-29,26.1
2024-01-04,26.54
2024-01-05,26.73
2024-01-09,26.71
2024-01-10,27.06
2024-01-11,27.37
2024-01-12,27.23
2024-01-15,27.62
2024-01-16,27.47
2024-01-17,27.26
2024-01-18,27.4
2024-01-19,27.27
2024-01-22,27.69
2024-01-23,27.55
2024-01-24,27.47
2024-01-25,27.56
2024-01-26,27.53
2024-01-29,27.73
2024-01-30,27.55
2024-01-31,27.92
2024-02-01,27.82
2024-02-02,27.96
2024-02-05,28.24
2024-02-06,28.07
2024-02-07,28.25
2024-02-08,28.14
2024-02-09,28.01
2024-02-13,28.27
2024-02-14,27.83
2024-02-15,27.91
2024-02-16,28.18
2024-02-19,28.55
2024-02-20,28.42
2024-02-21,28.54
2024-02-22,28.75
2024-02-26,28.8
2024-02-27,28.75
2024-02-28,28.7
2024-02-29,28.62
2024-03-01,28.9
2024-03-04,28.8
2024-03-05,28.95
2024-03-06,29.41
2024-03-07,29.3
2024-03-08,29.31
2024-03-11,28.66
2024-03-12,28.93
2024-03-13,28.77
2024-03-14,29.02
2024-03-15,29.31
2024-03-18,29.76
2024-03-19,29.98
2024-03-21,30.6
2024-03-22,30.65
2024-03-25,30.28
2024-03-26,30.34
2024-03-27,30.42
2024-03-28,30.22
2024-04-02,29.76
2024-04-03,30.15
2024-04-04,30.43
2024-04-05,30.31
2024-04-08,30.6
2024-04-09,30.63
2024-04-10,30.63
2024-04-11,30.75
2024-04-12,30.75
2024-04-15,31.03
2024-04-16,30.41
2024-04-17,30.1
2024-04-18,30.19
2024-04-19,30.12
2024-04-22,30.47
2024-04-23,30.5
2024-04-24,30.54
2024-04-25,29.94
2024-04-26,30.43
2024-04-30,30.82
2024-05-02,30.63
2024-05-07,30.71
2024-05-08,30.26
2024-05-10,30.68
2024-05-13,30.33
2024-05-14,30.69
2024-05-15,30.53
2024-05-16,30.28
2024-05-17,30.28
2024-05-21,30.49
2024-05-22,30.29
2024-05-23,30.37
2024-05-24,30.46
2024-05-27,30.7
2024-05-28,30.89
2024-05-29,30.57
2024-05-30,30.73
2024-05-31,31.15
2024-06-03,31.37
2024-06-04,31.14
2024-06-05,30.96
2024-06-06,30.77
2024-06-07,30.94
2024-06-10,31.14
2024-06-11,30.93
2024-06-12,30.96
2024-06-13,30.41
2024-06-14,30.41
2024-06-17,30.0
2024-06-18,30.14
2024-06-19,30.21
2024-06-20,30.18
2024-06-21,30.12
2024-06-24,30.47
2024-06-25,30.81
2024-06-26,30.75
2024-06-27,31.01
2024-06-28,31.03
2024-07-01,31.18
2024-07-02,31.28
2024-07-03,31.45
2024-07-04,31.81
2024-07-05,31.58
2024-07-08,31.45
2024-07-09,31.43
2024-07-10,31.59
2024-07-11,31.77
2024-07-12,31.83
2024-07-16,31.84
2024-07-17,32.01
2024-07-18,32.17
2024-07-19,31.99
2024-07-22,32.01
2024-07-23,32.02
2024-07-24,31.15
2024-07-25,30.78
2024-07-26,31.08
2024-07-29,31.49
2024-07-30,31.42
2024-07-31,31.79
2024-08-01,30.92
2024-08-02,29.08
2024-08-05,26.89
2024-08-06,27.32
2024-08-07,28.15
2024-08-08,28.07
2024-08-09,28.15
2024-08-13,28.53
2024-08-14,28.74
2024-08-16,29.68
2024-08-19,29.66
2024-08-20,29.94
2024-08-21,29.94
2024-08-22,30.23
2024-08-23,30.47
2024-08-26,30.25
2024-08-27,30.42
2024-08-28,30.48
2024-08-29,30.51
2024-08-30,30.57
2024-09-02,30.6
2024-09-03,30.67
2024-09-04,30.0
2024-09-05,30.24
2024-09-06,30.09
2024-09-09,29.95
2024-09-10,29.87
2024-09-11,29.36
2024-09-12,29.69
2024-09-13,29.44
2024-09-17,29.63
2024-09-18,29.72
2024-09-19,30.29
2024-09-20,30.52
2024-09-24,30.25
2024-09-25,30.51
2024-09-26,31.09
2024-09-27,30.34
2024-09-30,30.65
2024-10-01,30.67
2024-10-02,30.84
2024-10-03,31.01
2024-10-04,31.6
2024-10-07,31.48
2024-10-08,31.44
2024-10-09,31.16
2024-10-10,31.1
2024-10-11,31.34
2024-10-15,31.22
2024-10-16,31.01
2024-10-17,31.15
2024-10-18,31.08
2024-10-21,30.99
2024-10-22,30.57
2024-10-23,30.48
2024-10-24,30.4
2024-10-25,30.49
2024-10-28,30.65
2024-10-29,31.02
2024-10-30,31.08
2024-10-31,30.82
2024-11-05,31.49
2024-11-06,31.59
2024-11-07,32.19
2024-11-08,31.77
2024-11-11,31.74
2024-11-12,31.95
2024-11-13,31.7
2024-11-14,31.9
2024-11-15,31.56
2024-11-18,31.64
2024-11-19,31.68
2024-11-20,31.61
2024-11-21,31.64
2024-11-22,32.03
2024-11-25,32.04
2024-11-26,31.82
2024-11-27,31.43
2024-11-28,31.68
2024-11-29,31.57
2024-12-02,31.96
2024-12-03,32.17
2024-12-04,32.05
2024-12-05,32.08
2024-12-06,31.91
2024-12-09,32.12
2024-12-10,32.1
2024-12-11,32.4
2024-12-12,32.36
2024-12-13,32.36
2024-12-16,32.29
2024-12-17,31.93
2024-12-18,32.16
2024-12-19,32.31
2024-12-20,31.99
2024-12-23,32.21
2024-12-27,32.93
2024-12-30,32.61
2025-01-06,32.8
2025-01-07,32.91
2025-01-08,32.63
2025-01-09,32.25
2025-01-10,31.91
2025-01-14,31.78
2025-01-15,31.9
2025-01-16,31.79
2025-01-17,31.94
2025-01-20,32.16
2025-01-21,32.2
2025-01-22,32.33
2025-01-23,32.26
2025-01-24,32.65
2025-01-27,32.51
2025-01-28,32.83
2025-01-29,32.85
2025-01-30,32.95
2025-01-31,32.96
2025-02-03,31.99
2025-02-04,32.31
2025-02-05,32.36
2025-02-06,32.77
2025-02-07,32.9
2025-02-10,32.85
2025-02-12,32.71
2025-02-13,33.11
2025-02-14,32.91
2025-02-17,32.91
2025-02-18,33.15
2025-02-19,33.19
2025-02-20,33.09
2025-02-21,33.31
2025-02-25,33.31
2025-02-26,33.43
2025-02-27,33.62
2025-02-28,33.3
2025-03-03,33.61
2025-03-04,32.92
2025-03-05,33.3
2025-03-06,33.64
2025-03-07,33.79
2025-03-10,33.44
2025-03-11,33.11
2025-03-12,33.54
2025-03-13,33.71
2025-03-14,34.03
2025-03-17,34.41
2025-03-18,34.52
2025-03-19,34.86
2025-03-21,34.78
2025-03-24,34.91
2025-03-25,34.92
2025-03-26,34.95
2025-03-27,35.15
2025-03-28,34.25
2025-03-31,33.47
2025-04-01,33.34
2025-04-02,33.14
2025-04-03,31.77
2025-04-04,30.47
2025-04-07,29.04
2025-04-08,30.51
2025-04-09,29.15
2025-04-10,30.62
2025-04-11,30.17
2025-04-14,30.96
2025-04-15,31.22
2025-04-16,30.86
2025-04-17,31.28
2025-04-22,31.46
2025-04-23,32.13
2025-04-24,31.84
2025-04-25,32.16
2025-04-28,32.33
2025-04-30,32.29
2025-05-02,32.67
2025-05-07,32.71
2025-05-08,32.88
2025-05-12,33.66
2025-05-13,33.55
2025-05-14,33.07
2025-05-15,32.92
2025-05-16,32.93
2025-05-19,32.76
2025-05-20,32.8
2025-05-21,32.71
2025-05-22,32.59
2025-05-23,32.56
2025-05-26,32.75
2025-05-27,33.1
2025-05-28,33.09
2025-05-30,33.29
2025-06-02,32.97
2025-06-03,33.17
2025-06-04,33.1
2025-06-05,32.82
2025-06-06,33.3
2025-06-10,33.12
2025-06-11,33.68
2025-06-12,33.41
2025-06-13,33.2
2025-06-16,33.26
2025-06-17,33.33
2025-06-18,33.48
2025-06-19,33.41
2025-06-20,33.34
2025-06-24,33.44
2025-06-25,33.68
2025-06-26,33.54
2025-06-27,34.06
2025-06-30,33.98
2025-07-01,33.89
2025-07-02,34.12
2025-07-03,34.7
2025-07-04,34.35
2025-07-07,34.09
2025-07-08,34.21
2025-07-09,34.56
2025-07-10,34.31
2025-07-11,34.66
2025-07-14,34.48
2025-07-15,34.49
2025-07-16,34.14
2025-07-18,34.41
2025-07-22,34.19
2025-07-23,35.77
2025-07-24,36.04
2025-07-25,35.72
2025-07-28,35.58
2025-07-29,35.49
2025-07-30,35.67
2025-07-31,35.86
2025-08-01,35.6
2025-08-04,35.95
2025-08-05,36.2
2025-08-06,36.53
2025-08-07,36.82
2025-08-08,37.22
2025-08-12,37.54
2025-08-13,37.47
2025-08-14,37.33
2025-08-18,37.94
2025-08-19,37.89
2025-08-20,37.6
2025-08-21,37.79
2025-08-22,38.15
2025-08-25,38.04
2025-08-26,37.81
2025-08-27,37.72
2025-08-28,38.1
2025-08-29,37.58
2025-09-01,37.97
2025-09-02,38.15
2025-09-03,38.12
2025-09-04,38.37
2025-09-05,38.8
2025-09-08,39.12
2025-09-09,38.61
2025-09-10,38.84
2025-09-11,38.97
2025-09-12,38.87
2025-09-16,39.09
2025-09-17,38.97
2025-09-18,39.42
2025-09-19,39.16
2025-09-22,39.71
2025-09-24,39.72
2025-09-25,39.66
2025-09-26,39.8
2025-09-29,39.47
2025-09-30,39.29
2025-10-01,38.75
2025-10-02,38.91
2025-10-03,39.6
2025-10-06,40.35
2025-10-07,40.44
2025-10-08,40.49
2025-10-09,40.79
2025-10-10,39.39
2025-10-14,38.84
2025-10-15,39.76
2025-10-16,39.99
2025-10-17,39.86
2025-10-20,40.49
2025-10-21,40.52
2025-10-22,40.79
2025-10-23,40.88
2025-10-24,41.24
2025-10-27,41.38
2025-10-28,40.85
2025-10-29,40.33
2025-10-30,40.83
2025-10-31,40.55
2025-11-04,40.6
2025-11-05,40.47
2025-11-06,40.39
2025-11-07,40.32
2025-11-10,40.86
2025-11-11,41.07
2025-11-12,41.42
2025-11-13,41.28
2025-11-14,41.67
2025-11-17,41.42
2025-11-18,40.59
2025-11-19,40.8
2025-11-20,41.05
2025-11-21,41.19
2025-11-25,41.29
2025-11-26,42.14
2025-11-27,42.15
2025-11-28,42.52
2025-12-01,42.3
2025-12-02,42.4
2025-12-03,41.92
2025-12-04,42.78
2025-12-05,42.79
2025-12-08,42.84
2025-12-09,43.2
2025-12-10,43.21
2025-12-11,42.93
2025-12-12,43.42
2025-12-15,43.8
2025-12-16,43.46
2025-12-17,43.09
2025-12-18,43.13
2025-12-19,43.73
2025-12-22,43.64
2025-12-23,44.05
2025-12-29,43.92
2025-12-30,44.0
2026-01-05,44.61
2026-01-06,45.26
2026-01-07,45.3
2026-01-08,45.12
2026-01-09,46.36
2026-01-13,46.48
2026-01-14,46.66
2026-01-15,47.32
2026-01-16,47.1
2026-01-19,47.33
2026-01-20,46.6
2026-01-21,46.69
2026-01-22,47.23
2026-01-23,47.13
2026-01-26,46.12
2026-01-27,46.08
2026-01-28,45.63
2026-01-29,45.9
2026-01-30,46.86
2026-02-02,46.8
2026-02-03,47.39
2026-02-04,48.97
2026-02-05,49.26
2026-02-06,50.79
2026-02-09,50.8
2026-02-10,51.65
2026-02-12,51.95
2026-02-13,51.29
2026-02-16,50.25
2026-02-17,50.26
2026-02-18,50.78
2026-02-19,51.06
2026-02-20,50.57
2026-02-24,51.08
2026-02-25,51.23
2026-02-26,51.18
2026-02-27,52.09
2026-03-02,51.41
2026-03-03,48.55
2026-03-04,48.31
2026-03-05,48.57
2026-03-06,47.88
2026-03-09,47.29
2026-03-10,48.65
2026-03-11,48.3
2026-03-12,47.23
2026-03-13,47.1
2026-03-16,47.28
2026-03-17,47.66
2026-03-18,47.87
2026-03-19,46.53
2026-03-23,46.44
2026-03-24,46.7
2026-03-25,47.75
2026-03-26,47.62
2026-03-27,47.26
2026-03-30,46.79
2026-03-31,46.97
2026-04-01,49.11
2026-04-02,48.33
2026-04-07,48.7
2026-04-08,51.14
2026-04-09,50.36
2026-04-10,50.42
2026-04-13,50.38
2026-04-14,50.59
2026-04-15,50.65
2026-04-16,50.72
2026-04-17,51.14
2026-04-20,51.13
2026-04-21,50.67
2026-04-22,50.14
2026-04-23,49.75
2026-04-24,49.68
2026-04-27,50.17
2026-04-28,50.34
2026-04-30,50.69
2026-05-07,52.27
2026-05-08,53.22
2026-05-11,53.38
2026-05-12,53.81
2026-05-13,54.56
2026-05-15,54.58
2026-05-18,54.48
2026-05-19,54.98
2026-05-20,54.68
2026-05-21,54.99
2026-05-22,55.47
2026-05-26,56.24
2026-05-27,55.89
2026-05-28,55.77
2026-05-29,56.58
2026-06-01,56.31
2026-06-02,56.58
2026-06-03,57.74
2026-06-04,57.38
2026-06-05,56.8
2026-06-08,56.24
2026-06-09,56.45
2026-06-10,55.74
2026-06-11,55.89
2026-06-12,56.36
2026-06-15,57.6
2026-06-16,57.6
2026-06-17,57.93
2026-06-18,58.81
2026-06-19,58.18
2026-06-22,58.82
2026-06-24,57.09
2026-06-25,57.06
2026-06-26,57.62
2026-06-29,57.63
2026-06-30,58.08
2026-07-01,58.42
2026-07-02,59.02
2026-07-03,59.84
2026-07-06,60.59
2026-07-07,59.75
2026-07-08,59.36
2026-07-09,59.69
2026-07-10,59.48
2026-07-13,59.4
2026-07-14,59.92
2026-07-15,59.62
2026-07-16,59.27
2026-07-17,58.33
2026-07-21,59.22
2026-07-22,59.16
2026-07-23,59.06
2026-07-24,59.33
2026-07-27,60.09
2026-07-28,59.1
2026-07-29,60.25
2026-07-30,59.56
2026-07-31,58.71
2026-08-03,58.27
2026-08-04,58.59
2026-08-05,59.47
2026-08-06,59.71
2026-08-07,60.39
2026-08-10,60.88
2026-08-12,61.67
2026-08-13,61.95
